grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,impact_trp_retour
35,14,1,7,0.0
0,15,1,11,0.0
1,15,1,10,0.0
2,15,1,5,0.0
3,15,1,7,0.0
4,15,1,17,0.0
5,15,1,31,0.0
6,15,1,35,0.0
7,15,1,38,0.0
8,15,1,38,0.0
9,15,1,64,0.0
10,15,1,95,0.0
11,15,1,308,0.0
12,15,1,122,0.0
13,15,1,12,0.0
14,15,1,11,0.0
15,15,1,4,0.0
16,15,1,3,0.0
17,15,1,6,0.0
18,15,1,4,0.0
19,15,1,2,0.0
20,15,1,3,0.0
21,15,1,3,0.0
22,15,1,2,0.0
23,15,1,8,0.0
24,15,1,64,0.0
25,15,1,35,0.0
26,15,1,42,0.0
27,15,1,75,0.0
28,15,1,64,0.0
29,15,1,43,0.0
30,15,1,33,0.0
31,15,1,23,0.0
32,15,1,16,0.0
33,15,1,13,0.0
34,15,2,9,0.0
35,15,0,0,0.0
0,16,1,8,0.0
1,16,1,6,0.0
2,16,1,13,0.0
3,16,1,15,0.0
4,16,1,23,0.0
5,16,1,26,0.0
6,16,1,39,0.0
7,16,1,42,0.0
8,16,1,63,0.0
9,16,1,74,0.0
10,16,1,88,0.0
11,16,1,296,0.0
12,16,1,100,0.0
13,16,1,5,0.0
14,16,1,1,0.0
15,16,0,0,0.0
16,16,0,0,0.0
17,16,0,0,0.0
18,16,0,0,0.0
19,16,0,0,0.0
20,16,0,0,0.0
21,16,0,0,0.0
22,16,0,0,0.0
23,16,1,9,0.0
24,16,1,56,0.0
25,16,1,55,0.0
26,16,1,54,0.0
27,16,1,85,0.0
28,16,1,44,0.0
29,16,1,47,0.0
30,16,1,31,0.0
31,16,1,25,0.0
32,16,1,13,0.0
33,16,2,20,0.0
34,16,1,9,0.0
35,16,0,0,0.0
0,17,1,2,0.0
1,17,1,5,0.0
2,17,1,11,0.0
3,17,1,15,0.0
4,17,1,28,0.0
5,17,1,22,0.0
6,17,1,33,0.0
7,17,1,36,0.0
8,17,2,57,0.0
9,17,1,90,0.0
10,17,1,85,0.0
11,17,1,281,0.0
12,17,1,95,0.0
13,17,1,4,0.0
14,17,0,0,0.0
15,17,0,0,0.0
16,17,0,0,0.0
17,17,0,0,0.0
18,17,0,0,0.0
19,17,0,0,0.0
20,17,0,0,0.0
21,17,0,0,0.0
22,17,0,0,0.0
23,17,1,10,0.0
24,17,1,66,0.0
25,17,1,56,0.0
26,17,1,59,0.0
27,17,1,74,0.0
