nb_cycle_retour,moy_cycle_retour,dist_veto,propor_utilisa_retour,jour_marche
0,0,20.0,0.0,5
23,16,20.0,54.53216374269005,5
23,16,20.0,54.89766081871345,5
23,16,20.0,54.89766081871345,5
23,16,20.0,54.751461988304094,5
0,0,20.0,0.0,5
22,16,20.0,54.751461988304094,5
24,16,20.0,54.824561403508774,5
22,16,20.0,54.751461988304094,5
23,16,20.0,54.751461988304094,5
22,16,20.0,54.67836257309941,5
23,16,20.0,54.751461988304094,5
23,16,20.0,54.751461988304094,5
23,16,20.0,54.751461988304094,5
24,16,20.0,54.751461988304094,5
24,16,20.0,54.751461988304094,5
24,16,20.0,54.751461988304094,5
22,16,20.0,54.53216374269005,5
22,16,20.0,54.67836257309941,5
23,16,20.0,54.67836257309941,5
23,16,20.0,54.53216374269005,5
23,16,20.0,54.53216374269005,5
23,16,20.0,54.824561403508774,6
22,16,20.0,54.67836257309941,6
22,16,20.0,54.67836257309941,6
22,16,20.0,54.67836257309941,6
22,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
0,0,20.0,0.0,6
23,16,20.0,54.751461988304094,6
23,16,20.0,54.751461988304094,6
23,16,20.0,54.751461988304094,6
23,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
23,16,20.0,54.751461988304094,6
23,16,20.0,54.751461988304094,6
24,16,20.0,54.67836257309941,6
22,16,20.0,54.824561403508774,6
22,16,20.0,54.824561403508774,6
22,16,20.0,54.824561403508774,6
22,16,20.0,54.824561403508774,6
24,16,20.0,54.751461988304094,6
24,16,20.0,54.751461988304094,6
0,0,20.0,0.0,6
23,16,20.0,54.751461988304094,6
23,16,20.0,54.751461988304094,6
23,16,20.0,54.751461988304094,6
24,16,20.0,54.751461988304094,6
24,16,20.0,54.751461988304094,6
24,16,20.0,54.751461988304094,6
22,16,20.0,54.824561403508774,6
22,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
0,0,20.0,0.0,6
22,16,20.0,54.67836257309941,6
22,16,20.0,54.67836257309941,6
0,0,20.0,0.0,6
22,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
24,16,20.0,54.67836257309941,6
24,16,20.0,54.67836257309941,6
22,16,20.0,54.67836257309941,6
24,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
22,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
24,16,20.0,54.67836257309941,6
24,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
23,16,20.0,54.67836257309941,6
24,16,20.0,54.751461988304094,6
21,16,20.0,53.72807017543859,7
0,0,20.0,0.0,7
22,16,20.0,53.72807017543859,7
23,16,20.0,53.72807017543859,7
23,16,20.0,53.80116959064327,7
23,16,20.0,53.80116959064327,7
22,16,20.0,53.65497076023392,7
23,16,20.0,53.65497076023392,7
23,16,20.0,53.72807017543859,7
23,16,20.0,53.72807017543859,7
23,16,20.0,53.43567251461988,7
23,16,20.0,53.43567251461988,7
22,16,20.0,53.3625730994152,7
22,16,20.0,53.3625730994152,7
23,16,20.0,53.3625730994152,7
23,16,20.0,53.43567251461988,7
0,0,20.0,0.0,7
23,16,20.0,53.43567251461988,7
23,16,20.0,53.72807017543859,7
22,16,20.0,53.50877192982456,7
23,16,20.0,53.50877192982456,7
23,16,20.0,53.50877192982456,7
23,16,20.0,53.87426900584795,7
23,16,20.0,53.80116959064327,7
23,16,20.0,53.80116959064327,7
21,16,20.0,53.87426900584795,7
21,16,20.0,53.87426900584795,7
22,16,20.0,53.80116959064327,7
22,16,20.0,53.80116959064327,7
23,16,20.0,53.72807017543859,7
22,16,20.0,53.58187134502924,7
22,16,20.0,53.58187134502924,7
