grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,impact_trp_aller
10,14,1,29,0.0
11,14,1,22,0.0
12,14,1,17,0.0
13,14,1,26,0.0
14,14,1,40,0.0
15,14,1,45,0.0
16,14,1,45,0.0
17,14,1,31,0.0
18,14,1,1,0.0
19,14,0,0,0.0
20,14,0,0,0.0
21,14,0,0,0.0
22,14,0,0,0.0
23,14,1,3,0.0
24,14,1,24,0.0
25,14,1,28,0.0
26,14,1,31,0.0
27,14,1,34,0.0
28,14,2,28,0.0
29,14,1,36,0.0
30,14,1,17,0.0
31,14,1,19,0.0
32,14,1,37,0.0
33,14,1,23,0.0
34,14,1,4,0.0
35,14,0,0,0.0
0,15,0,0,0.0
1,15,0,0,0.0
2,15,0,0,0.0
3,15,0,0,0.0
4,15,0,0,0.0
5,15,0,0,0.0
6,15,1,7,0.0
7,15,2,22,0.0
8,15,1,24,0.0
9,15,2,35,0.0
10,15,1,30,0.0
11,15,1,20,0.0
12,15,1,19,0.0
13,15,1,54,0.0
14,15,3,38,0.0
15,15,1,36,0.0
16,15,1,45,0.0
17,15,1,24,0.0
18,15,1,1,0.0
19,15,0,0,0.0
20,15,0,0,0.0
21,15,0,0,0.0
22,15,0,0,0.0
23,15,1,4,0.0
24,15,1,23,0.0
25,15,1,21,0.0
26,15,1,22,0.0
27,15,1,31,0.0
28,15,2,35,0.0
29,15,1,29,0.0
30,15,1,21,0.0
31,15,1,23,0.0
32,15,1,37,0.0
33,15,1,16,0.0
34,15,1,13,0.0
35,15,1,4,0.0
0,16,0,0,0.0
1,16,0,0,0.0
2,16,0,0,0.0
3,16,0,0,0.0
4,16,0,0,0.0
5,16,0,0,0.0
6,16,1,12,0.0
7,16,1,17,0.0
8,16,1,29,0.0
9,16,1,29,0.0
10,16,1,35,0.0
11,16,1,30,0.0
12,16,1,30,0.0
13,16,1,41,0.0
14,16,1,32,0.0
15,16,2,40,0.0
16,16,1,35,0.0
17,16,1,37,0.0
18,16,1,3,0.0
19,16,0,0,0.0
20,16,0,0,0.0
21,16,0,0,0.0
22,16,0,0,0.0
23,16,1,4,0.0
24,16,2,24,0.0
25,16,1,37,0.0
26,16,2,18,0.0
27,16,2,32,0.0
28,16,1,35,0.0
29,16,1,30,0.0
30,16,1,21,0.0
31,16,1,30,0.0
32,16,1,37,0.0
33,16,1,21,0.0
34,16,1,8,0.0
35,16,1,4,0.0
0,17,0,0,0.0
1,17,0,0,0.0
2,17,0,0,0.0
3,17,0,0,0.0
4,17,0,0,0.0
5,17,0,0,0.0
6,17,1,8,0.0
7,17,1,15,0.0
8,17,1,20,0.0
9,17,1,42,0.0
10,17,1,23,0.0
11,17,1,29,0.0
12,17,1,25,0.0
13,17,1,25,0.0
14,17,1,45,0.0
15,17,1,39,0.0
16,17,1,30,0.0
17,17,1,28,0.0
18,17,1,2,0.0
19,17,0,0,0.0
20,17,0,0,0.0
21,17,0,0,0.0
22,17,0,0,0.0
23,17,1,4,0.0
24,17,1,52,0.0
25,17,1,23,0.0
26,17,1,24,0.0
27,17,1,27,0.0
28,17,1,30,0.0
29,17,1,27,0.0
30,17,1,16,0.0
31,17,1,25,0.0
32,17,1,26,0.0
33,17,1,20,0.0
34,17,1,24,0.0
35,17,1,8,0.0
0,18,0,0,0.0
1,18,0,0,0.0
2,18,0,0,0.0
3,18,0,0,0.0
4,18,0,0,0.0
5,18,0,0,0.0
6,18,1,14,0.0
7,18,1,19,0.0
8,18,1,25,0.0
9,18,1,28,0.0
10,18,2,28,0.0
11,18,1,36,0.0
12,18,1,26,0.0
13,18,1,25,0.0
14,18,1,40,0.0
15,18,1,33,0.0
16,18,1,34,0.0
17,18,1,21,0.0
18,18,1,1,0.0
19,18,0,0,0.0
20,18,0,0,0.0
21,18,0,0,0.0
22,18,0,0,0.0
23,18,1,2,0.0
24,18,1,37,0.0
25,18,1,47,0.0
26,18,1,19,0.0
27,18,1,25,0.0
28,18,1,33,0.0
29,18,1,18,0.0
30,18,1,20,0.0
31,18,1,20,0.0
32,18,1,25,0.0
33,18,1,20,0.0
34,18,1,14,0.0
35,18,1,5,0.0
0,19,0,0,0.0
1,19,0,0,0.0
2,19,0,0,0.0
3,19,0,0,0.0
4,19,0,0,0.0
5,19,0,0,0.0
6,19,1,20,0.0
7,19,1,9,0.0
8,19,1,22,0.0
9,19,1,11,0.0
10,19,1,20,0.0
11,19,1,57,0.0
12,19,1,33,0.0
13,19,1,36,0.0
14,19,1,35,0.0
15,19,1,28,0.0
16,19,1,28,0.0
17,19,1,38,0.0
