nb_cycle_aller,moy_cycle_aller,d_res_soc,jour_res_soc,nbr_elmt_res_soc,propor_utilisa_aller
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
62,33,109.0,4,9,78.94736842105263
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
62,33,109.0,4,9,78.94736842105263
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
62,33,109.0,4,9,79.67836257309942
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
62,33,109.0,4,9,79.67836257309942
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
59,33,109.0,4,9,80.33625730994152
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
59,33,109.0,4,9,80.33625730994152
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
59,33,109.0,4,9,80.33625730994152
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
64,34,109.0,6,9,78.94736842105263
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
64,34,109.0,6,9,78.94736842105263
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
63,34,109.0,6,9,79.67836257309942
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
63,34,109.0,6,9,79.67836257309942
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
54,32,75.0,2,10,80.19005847953217
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
54,32,75.0,2,10,80.19005847953217
60,35,109.0,6,9,80.04385964912281
54,32,75.0,2,10,80.19005847953217
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
54,32,75.0,2,10,80.19005847953217
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
54,32,75.0,2,10,80.19005847953217
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
61,34,109.0,6,9,80.33625730994152
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
61,34,109.0,6,9,80.33625730994152
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,35,109.0,6,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,34,109.0,4,9,80.04385964912281
60,32,109.0,2,9,80.04385964912281
